Z:\Research\GameTheory>g++ stablevoting_fast.cpp -Wall && a.exe
[PROGRESS] perms_done=24680678 fails=233893992 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24684611 fails=233928194 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24688443 fails=233962342 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24691640 fails=233992852 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24695429 fails=234028222 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24699316 fails=234064836 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24700000 fails=234071676 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24703258 fails=234103544 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24706346 fails=234134304 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24709498 fails=234165824 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24712360 fails=234194444 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24715216 fails=234223004 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24719099 fails=234256830 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24722340 fails=234286450 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24725966 fails=234320248 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24730002 fails=234356016 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24734008 fails=234392660 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24737476 fails=234426092 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24741122 fails=234461400 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24744682 fails=234496168 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24747752 fails=234526868 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24750000 fails=234549348 avg_perm=0.0165s avg_case=0.0012s
[PROGRESS] perms_done=24752930 fails=234578648 avg_perm=0.0165s avg_case=0.0012s
[PROGRESS] perms_done=24755971 fails=234609058 avg_perm=0.0165s avg_case=0.0012s
[PROGRESS] perms_done=24759998 fails=234644200 avg_perm=0.0165s avg_case=0.0012s
[PROGRESS] perms_done=24763740 fails=234677216 avg_perm=0.0165s avg_case=0.0012s
[PROGRESS] perms_done=24767130 fails=234709190 avg_perm=0.0165s avg_case=0.0012s
[PROGRESS] perms_done=24771242 fails=234746920 avg_perm=0.0165s avg_case=0.0012s
[PROGRESS] perms_done=24775512 fails=234786060 avg_perm=0.0165s avg_case=0.0012s
[PROGRESS] perms_done=24779610 fails=234824784 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24783138 fails=234859572 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24786732 fails=234895172 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24790240 fails=234930252 avg_perm=0.0165s avg_case=0.0012s
[PROGRESS] perms_done=24793447 fails=234962322 avg_perm=0.0165s avg_case=0.0012s
[PROGRESS] perms_done=24796742 fails=234995272 avg_perm=0.0165s avg_case=0.0012s
[PROGRESS] perms_done=24800000 fails=235022772 avg_perm=0.0165s avg_case=0.0012s
[PROGRESS] perms_done=24803848 fails=235057088 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24807631 fails=235092298 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24811708 fails=235130084 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24816363 fails=235173074 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24821054 fails=235217728 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24825314 fails=235259496 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24829142 fails=235297776 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24833207 fails=235338426 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24837250 fails=235378530 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24841832 fails=235419548 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24846416 fails=235460260 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24850000 fails=235491660 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24854909 fails=235537218 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24859702 fails=235583060 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24865625 fails=235641238 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24871497 fails=235699958 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24877450 fails=235759436 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24882962 fails=235808492 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24888628 fails=235858992 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24894841 fails=235915824 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24900000 fails=235965116 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24908682 fails=236050848 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24917914 fails=236142776 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24923562 fails=236192908 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24929685 fails=236247694 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24937324 fails=236319620 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24946145 fails=236404870 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24950000 fails=236443420 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24959366 fails=236534314 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24965306 fails=236587470 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24972162 fails=236650916 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24979863 fails=236723168 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24989999 fails=236822942 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=24999626 fails=236916562 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25000000 fails=236919638 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25006002 fails=236973644 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25012999 fails=237038818 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25020736 fails=237111040 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25031497 fails=237217454 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25040726 fails=237305628 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25043720 fails=237334556 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25047649 fails=237368718 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25050000 fails=237389824 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25053434 fails=237421976 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25057370 fails=237457776 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25060882 fails=237491144 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25064055 fails=237522298 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25067432 fails=237555308 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25070360 fails=237584588 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25073371 fails=237614698 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25076354 fails=237644528 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25079340 fails=237673602 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25083148 fails=237707340 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25086988 fails=237740742 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25090432 fails=237772400 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25093938 fails=237805520 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25097980 fails=237842380 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25100000 fails=237861824 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25103703 fails=237897354 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25107150 fails=237930992 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25110276 fails=237962252 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25113424 fails=237993732 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25116492 fails=238024412 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25119744 fails=238055990 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25123574 fails=238090104 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25127550 fails=238124784 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25131073 fails=238156694 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25134914 fails=238193062 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25139002 fails=238231104 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25143131 fails=238270138 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25146724 fails=238305368 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25150000 fails=238337996 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25153396 fails=238371956 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25156718 fails=238405176 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25160320 fails=238439572 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25164292 fails=238475788 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25168441 fails=238512150 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25172665 fails=238549902 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25176565 fails=238586202 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25181128 fails=238629692 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25185555 fails=238672646 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25189838 fails=238714880 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25193700 fails=238753500 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25197566 fails=238792160 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25200000 fails=238816500 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25204522 fails=238856592 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25209128 fails=238897524 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25213810 fails=238939752 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25218743 fails=238985522 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25224056 fails=239036492 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25230266 fails=239097792 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25235714 fails=239152272 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25241049 fails=239203872 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25246576 fails=239253158 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25250000 fails=239285092 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25256058 fails=239340272 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25262647 fails=239401838 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25271260 fails=239486772 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25280347 fails=239577642 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25286214 fails=239630122 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25292120 fails=239682782 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25299491 fails=239751434 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25300000 fails=239756524 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25308922 fails=239842784 avg_perm=0.0164s avg_case=0.0012s
[PROGRESS] perms_done=25320395 fails=239957514 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25326424 fails=240011944 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25332220 fails=240063768 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25339245 fails=240128506 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25348720 fails=240220320 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25350000 fails=240233096 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25361490 fails=240347516 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25367098 fails=240397354 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25373064 fails=240450860 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25380791 fails=240523498 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25390653 fails=240619158 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25400000 fails=240712628 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25404568 fails=240753394 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25407296 fails=240778904 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25410395 fails=240806516 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25413382 fails=240833142 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25416320 fails=240861258 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25419666 fails=240891262 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25422493 fails=240918800 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25425636 fails=240948628 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25428492 fails=240976608 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25431388 fails=241005308 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25433960 fails=241031028 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25436689 fails=241058318 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25439304 fails=241084468 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25442046 fails=241111582 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25445336 fails=241139742 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25448194 fails=241165539 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25450000 fails=241181462 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25452848 fails=241208147 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25456014 fails=241236998 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25459239 fails=241266176 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25462098 fails=241294282 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25465444 fails=241325508 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25468274 fails=241353336 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25471260 fails=241382828 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25473890 fails=241409128 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25476674 fails=241436968 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25479320 fails=241463428 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25482124 fails=241491468 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25485463 fails=241519866 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25488264 fails=241545551 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25491380 fails=241573966 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25494602 fails=241602296 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25497531 fails=241630572 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25500000 fails=241652370 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25503012 fails=241681686 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25506292 fails=241712788 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25509337 fails=241742542 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25512388 fails=241772908 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25515131 fails=241800338 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25517972 fails=241828748 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25520802 fails=241857048 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25524012 fails=241885967 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25527023 fails=241914212 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25530328 fails=241942540 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25533292 fails=241970519 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25536560 fails=242000058 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25539892 fails=242030306 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25543382 fails=242064138 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25546886 fails=242097528 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25550000 fails=242127948 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25553338 fails=242161208 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25556429 fails=242192118 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25559474 fails=242222568 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25562903 fails=242256742 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25566392 fails=242286702 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25569589 fails=242315205 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25572970 fails=242347410 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25576520 fails=242378458 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25580090 fails=242411182 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25583522 fails=242444518 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25587763 fails=242485230 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25591825 fails=242525054 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25595524 fails=242562044 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25599610 fails=242602904 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25600000 fails=242606804 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25604170 fails=242646337 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25608258 fails=242684394 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25611877 fails=242715788 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25615669 fails=242749860 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25619897 fails=242789410 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25624217 fails=242830694 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25628645 fails=242873458 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25634202 fails=242928336 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25639337 fails=242979686 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25644282 fails=243027378 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25648620 fails=243067528 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25650000 fails=243078627 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25654324 fails=243118663 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25658664 fails=243159038 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25663133 fails=243200520 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25668055 fails=243247582 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25673161 fails=243297842 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25678807 fails=243354302 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25684211 fails=243407535 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25687991 fails=243441408 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25691425 fails=243471494 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25695395 fails=243507952 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25699692 fails=243548430 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25700000 fails=243551058 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25704290 fails=243591782 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25709069 fails=243637732 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25714125 fails=243687520 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25719450 fails=243740770 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25724552 fails=243790903 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25727813 fails=243819666 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25730809 fails=243846427 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25734482 fails=243881178 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25737509 fails=243907646 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25741110 fails=243941212 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25745070 fails=243979296 avg_perm=0.0163s avg_case=0.0012s
[PROGRESS] perms_done=25749071 fails=244017818 avg_perm=0.0163s avg_case=0.0012s
